question_id,bundle_id,explanation_id,correct_answer,part,tags,deployed_at
q534,b534,e534,a,2,34;42;181;185,1572412977968
q535,b535,e535,c,2,34;35;183;184,-1
q536,b536,e536,a,2,30;179;38;39;183;181,-1
q537,b537,e537,b,2,24;40;185;183,-1
q538,b538,e538,b,2,31;32;185;183,1572412985149
q539,b539,e539,a,2,179;34;35;181;185,1572412987025
q540,b540,e540,b,2,28;45;184;183,1572412988754
q541,b541,e541,b,2,30;31;32;183;181,1561366004283
q542,b542,e542,c,2,30;31;49;182;184,1561366006127
q543,b543,e543,b,2,24;50;182;183,1561366007944
q544,b544,e544,c,2,34;42;184;182,-1
q545,b545,e545,b,2,30;179;38;39;184;181,1561366011435
q546,b546,e546,c,2,30;34;35;183;182,1561366013309
q547,b547,e547,a,2,27;179;28;29;184;181,1561366015112
q548,b548,e548,a,2,30;24;43;182;184,-1
q549,b549,e549,b,2,44;45;182;181,-1
q550,b550,e550,a,2,24;41;181;184,1561366018785
q551,b551,e551,a,2,28;29;184;183,-1
q552,b552,e552,b,2,36;37;184;181,1561366022306
q553,b553,e553,b,2,24;40;181;183,1561366024096
q554,b554,e554,c,2,30;34;35;184;181,1561366026011
q555,b555,e555,c,2,27;36;37;181;183,1561366027802
q556,b556,e556,c,2,30;24;40;183;184,-1
q557,b557,e557,a,2,38;39;181;183,-1
q558,b558,e558,b,2,24;40;182;184,1561366033357
q559,b559,e559,c,2,30;31;32;184;181,1561366035435
q560,b560,e560,c,2,179;34;42;183;182,-1
q561,b561,e561,b,2,38;39;182;181,1561366039285
q562,b562,e562,c,2,30;31;32;181;183,-1
q563,b563,e563,a,2,30;34;35;182;183,1561366042997
q564,b564,e564,b,2,24;43;181;182,-1
q565,b565,e565,b,2,36;37;184;182,1561366044861
q566,b566,e566,b,2,24;43;183;181,1571278719838
q567,b567,e567,b,2,24;26;184;182,-1
q568,b568,e568,a,2,24;25;182;183,1571278721453
q569,b569,e569,a,2,24;48;182;183,-1
q570,b570,e570,c,2,24;40;184;181,1571278724669
q571,b571,e571,c,2,30;24;40;183;182,-1
q572,b572,e572,b,2,30;31;32;184;181,-1
q573,b573,e573,c,2,46;47;184;182,-1
q574,b574,e574,a,2,24;40;182;181,1571278731365
q575,b575,e575,b,2,24;41;181;184,1571278733014
q576,b576,e576,c,2,24;26;184;183,1571278734689
q577,b577,e577,b,2,179;28;29;184;181,1571278736343
q578,b578,e578,c,2,24;40;181;183,1571278737981
q579,b579,e579,c,2,28;29;184;181,-1
q580,b580,e580,a,2,24;25;181;183,1571278741407
q581,b581,e581,b,2,24;26;183;184,1571278743101
q582,b582,e582,c,2,34;35;181;183,-1
q583,b583,e583,a,2,30;44;45;182;184,1571278746539
q584,b584,e584,a,2,27;24;43;184;181,1571278748225
q585,b585,e585,c,2,24;33;183;182,-1
q586,b586,e586,b,2,34;42;182;181,-1
q587,b587,e587,c,2,36;37;181;183,-1
q588,b588,e588,a,2,24;25;182;183,-1
q589,b589,e589,a,2,44;45;182;181,1571278756369
q590,b590,e590,c,2,31;37;184;182,1571278758003
q591,b591,e591,b,2,28;29;183;181,1571278759693
q592,b592,e592,a,2,30;34;35;182;184,1571278761425
q593,b593,e593,c,2,31;32;182;183,1571278763083
q594,b594,e594,a,2,24;50;184;181,-1
q595,b595,e595,c,2,27;24;25;184;181,-1
q596,b596,e596,b,2,24;33;183;181,1572413414525
q597,b597,e597,a,2,24;41;182;184,1572413416217
q598,b598,e598,c,2,24;48;182;183,-1
q599,b599,e599,a,2,24;50;184;182,1572413419553
q600,b600,e600,c,2,23;24;33;184;181,-1
q601,b601,e601,c,2,24;33;183;182,1572413422837
q602,b602,e602,a,2,24;40;184;181,-1
q603,b603,e603,a,2,24;40;184;182,-1
q604,b604,e604,a,2,24;25;182;181,1572413427785
q605,b605,e605,b,2,38;37;181;184,1572413429460
q606,b606,e606,a,2,36;37;184;183,1572413431193
q607,b607,e607,a,2,34;35;184;181,1572413432813
q608,b608,e608,b,2,179;44;45;181;183,-1
q609,b609,e609,b,2,38;39;184;181,1572413436113
q610,b610,e610,a,2,30;38;39;181;183,-1
q611,b611,e611,b,2,24;26;183;184,-1
q612,b612,e612,c,2,28;29;181;183,1572413441303
q613,b613,e613,b,2,31;32;182;184,-1
q614,b614,e614,c,2,24;43;184;181,-1
q615,b615,e615,a,2,30;31;32;183;182,1572413446293
q616,b616,e616,c,2,36;37;182;181,-1
q617,b617,e617,b,2,30;31;32;183;181,-1
q618,b618,e618,a,2,38;39;182;183,-1
q619,b619,e619,b,2,24;40;182;181,-1
q620,b620,e620,b,2,36;37;184;182,-1
q621,b621,e621,a,2,23;24;25;183;181,-1
q622,b622,e622,c,2,34;35;182;184,1572413456584
q623,b623,e623,a,2,24;41;182;183,1572413458268
q624,b624,e624,c,2,31;32;184;182,1572413460199
q625,b625,e625,b,2,34;35;184;181,-1
q626,b626,e626,a,2,23;24;33;183;181,-1
q627,b627,e627,b,2,24;26;182;184,-1
q628,b628,e628,a,2,179;44;45;182;183,1561367966352
q629,b629,e629,a,2,28;29;184;182,1561367968182
q630,b630,e630,c,2,28;29;184;181,-1
q631,b631,e631,a,2,24;26;183;182,1561367972002
q632,b632,e632,b,2,24;41;184;181,1561367973886
q633,b633,e633,c,2,30;28;29;184;182,-1
q634,b634,e634,a,2,38;39;182;181,1561367977609
q635,b635,e635,b,2,30;44;45;181;184,-1
q636,b636,e636,c,2,31;32;184;183,1561367981251
q637,b637,e637,a,2,30;34;35;181;183,1561367983055
q638,b638,e638,b,2,34;42;184;181,1561367984879
q639,b639,e639,b,2,51;24;33;181;183,1561367987130
q640,b640,e640,a,2,24;26;183;184,1561367989008
q641,b641,e641,a,2,44;45;181;183,1561367990914
q642,b642,e642,c,2,30;179;31;32;182;184,1561367992689
q643,b643,e643,c,2,28;37;184;181,-1
q644,b644,e644,a,2,24;25;183;182,1561367996662
q645,b645,e645,a,2,34;32;182;181,1561367998583
q646,b646,e646,a,2,28;37;181;183,1561368000424
q647,b647,e647,c,2,27;46;47;183;182,-1
q648,b648,e648,c,2,30;44;45;182;181,1561368004065
q649,b649,e649,a,2,31;32;184;182,-1
q650,b650,e650,b,2,179;24;48;183;181,1561368008093
q651,b651,e651,a,2,31;32;182;184,1561368010072
q652,b652,e652,c,2,31;32;182;183,-1
q653,b653,e653,a,2,24;40;184;181,1561368014034
q654,b654,e654,b,2,23;24;25;183;181,1553248600985
q655,b655,e655,a,2,30;24;26;182;183,1553248602643
q656,b656,e656,b,2,23;24;25;184;183,1553248604315
q657,b657,e657,a,2,27;179;28;45;181;182,1553248605927
q658,b658,e658,a,2,30;179;31;32;181;183,1553248607606
q659,b659,e659,b,2,23;24;33;182;184,1553248609239
q660,b660,e660,b,2,30;179;34;35;183;182,1553248610800
q661,b661,e661,c,2,30;28;49;181;182,1553248612510
q662,b662,e662,c,2,23;24;33;181;183,1553248614060
q663,b663,e663,b,2,36;37;183;182,1553248615904
q664,b664,e664,a,2,38;39;182;181,1553248617508
q665,b665,e665,b,2,24;26;181;183,1553248619265
q666,b666,e666,a,2,24;40;182;181,-1
q667,b667,e667,c,2,38;37;182;181,1553248623142
q668,b668,e668,c,2,30;24;40;183;181,1553248625265
q669,b669,e669,c,2,24;41;183;182,-1
q670,b670,e670,a,2,179;34;42;182;183,-1
q671,b671,e671,a,2,30;34;35;182;183,-1
q672,b672,e672,c,2,24;40;182;183,-1
q673,b673,e673,a,2,30;36;32;183;182,-1
q674,b674,e674,c,2,30;31;32;181;182,-1
q675,b675,e675,a,2,24;25;182;183,-1
q676,b676,e676,c,2,31;32;182;183,1553248638345
q677,b677,e677,b,2,31;32;181;182,-1
q678,b678,e678,b,2,38;37;182;183,1553248641697
q679,b679,e679,a,2,28;29;183;181,-1
q680,b680,e680,a,2,24;33;182;184,-1
q681,b681,e681,a,2,24;26;182;183,1514563159987
q682,b682,e682,c,2,31;32;184;182,1514563162402
q683,b683,e683,b,2,38;39;184;181,-1
q684,b684,e684,b,2,24;50;183;182,1514563167226
q685,b685,e685,c,2,23;24;25;184;181,1514563169774
q686,b686,e686,b,2,30;179;38;39;184;182,1514563172005
q687,b687,e687,c,2,24;43;182;181,1514563174230
q688,b688,e688,a,2,31;32;181;184,-1
q689,b689,e689,a,2,38;39;184;183,-1
q690,b690,e690,a,2,31;32;184;181,-1
q691,b691,e691,c,2,24;50;181;183,1514563183486
q692,b692,e692,c,2,179;44;45;184;181,1514563185784
q693,b693,e693,a,2,34;35;181;183,-1
q694,b694,e694,b,2,30;31;42;183;184,-1
q695,b695,e695,a,2,30;28;29;181;183,1514563193424
q696,b696,e696,c,2,27;44;45;182;184,-1
q697,b697,e697,a,2,30;34;42;181;184,-1
q698,b698,e698,b,2,30;24;25;183;182,1514563198155
q699,b699,e699,a,2,30;28;37;182;181,-1
q700,b700,e700,a,2,179;24;50;183;181,-1
q701,b701,e701,a,2,44;45;182;183,-1
q702,b702,e702,c,2,28;29;181;182,-1
q703,b703,e703,a,2,38;39;184;182,1514563205139
q704,b704,e704,b,2,38;39;183;181,-1
q705,b705,e705,a,2,24;40;182;184,1514563210364
q706,b706,e706,a,2,24;26;182;183,1514563212726
q707,b707,e707,a,2,179;28;29;184;182,-1
q708,b708,e708,a,2,28;29;184;181,1514563220471
q709,b709,e709,c,2,179;24;25;183;181,-1
q710,b710,e710,a,2,179;28;29;183;184,1564125664465
q711,b711,e711,a,2,24;50;185;183,-1
q712,b712,e712,c,2,23;24;25;181;183,-1
q713,b713,e713,b,2,38;39;184;185,1564125671366
q714,b714,e714,a,2,30;24;33;183;185,1564125673683
q715,b715,e715,c,2,30;34;35;181;185,-1
q716,b716,e716,b,2,24;26;184;185,1564125678022
q717,b717,e717,a,2,30;31;32;184;183,1564125680282
q718,b718,e718,c,2,31;32;183;185,1564125682982
q719,b719,e719,b,2,44;45;181;185,-1
q720,b720,e720,a,2,28;29;181;183,1564125687534
q721,b721,e721,c,2,179;34;42;185;181,1564125690002
q722,b722,e722,a,2,51;24;33;185;181,1564125692397
q723,b723,e723,a,2,24;41;183;181,-1
q724,b724,e724,a,2,31;42;183;185,-1
q725,b725,e725,a,2,31;32;185;183,-1
q726,b726,e726,a,2,46;47;185;183,1564125702466
q727,b727,e727,a,2,24;26;185;183,1564125704920
q728,b728,e728,b,2,44;45;183;185,-1
q729,b729,e729,b,2,27;36;37;183;181,1564125709268
q730,b730,e730,a,2,28;29;181;185,-1
q731,b731,e731,b,2,24;43;185;184,1564125714419
q732,b732,e732,c,2,36;37;181;185,-1
q733,b733,e733,c,2,31;32;184;183,-1
q734,b734,e734,a,2,44;45;183;181,1564125721710
q735,b735,e735,b,2,38;39;185;183,1564125723964
q736,b736,e736,a,2,24;40;184;183,1564125726219
q737,b737,e737,c,2,27;179;44;45;184;185,-1
q738,b738,e738,c,2,30;34;35;184;183,-1
q739,b739,e739,a,2,30;24;25;182;181,1514563291792
q740,b740,e740,b,2,24;43;182;181,1514563293976
q741,b741,e741,b,2,27;38;39;183;182,1514563296176
q742,b742,e742,b,2,30;24;45;183;184,-1
q743,b743,e743,b,2,24;33;182;181,1514563300609
q744,b744,e744,c,2,31;32;183;182,1514563302962
q745,b745,e745,a,2,27;24;43;182;181,1514563305234
q746,b746,e746,c,2,24;41;183;182,-1
q747,b747,e747,c,2,24;26;181;182,1514563307630
q748,b748,e748,a,2,38;39;181;182,-1
q749,b749,e749,a,2,24;41;183;184,1514563311912
q750,b750,e750,a,2,31;32;183;182,1514563314253
q751,b751,e751,a,2,46;47;182;181,1514563316410
q752,b752,e752,c,2,36;37;182;181,1514563318578
q753,b753,e753,a,2,28;29;183;182,-1
q754,b754,e754,a,2,28;29;183;184,1514563323127
q755,b755,e755,a,2,44;45;182;181,1514563325194
q756,b756,e756,a,2,24;50;183;182,1514563327501
q757,b757,e757,c,2,24;40;182;181,1514563329742
q758,b758,e758,c,2,30;34;42;182;183,-1
q759,b759,e759,c,2,30;34;42;181;182,1514563334306
q760,b760,e760,b,2,23;24;33;181;182,-1
q761,b761,e761,c,2,30;24;41;184;183,-1
q762,b762,e762,b,2,30;44;45;183;182,1514563339156
q763,b763,e763,c,2,30;34;35;183;184,1514563341383
q764,b764,e764,b,2,23;24;25;183;181,-1
q765,b765,e765,b,2,31;32;183;185,-1
q766,b766,e766,a,2,24;41;185;183,-1
q767,b767,e767,c,2,24;48;181;183,-1
q768,b768,e768,a,2,31;32;184;185,1564126193296
q769,b769,e769,b,2,23;24;25;183;185,-1
q770,b770,e770,c,2,179;31;32;181;185,-1
q771,b771,e771,c,2,24;40;181;185,-1
q772,b772,e772,c,2,179;38;39;181;185,-1
q773,b773,e773,a,2,24;50;183;185,-1
q774,b774,e774,a,2,38;39;185;181,-1
q775,b775,e775,b,2,34;35;181;183,-1
q776,b776,e776,b,2,23;24;33;185;181,1564126211652
q777,b777,e777,a,2,24;40;185;181,1564126213843
q778,b778,e778,a,2,44;45;183;181,-1
q779,b779,e779,a,2,28;29;185;183,-1
q780,b780,e780,b,2,28;32;185;183,1564126218010
q781,b781,e781,a,2,44;45;185;183,-1
q782,b782,e782,c,2,24;43;185;183,1564126222498
q783,b783,e783,a,2,179;24;26;181;185,1564126225641
q784,b784,e784,b,2,24;25;184;181,1564126227938
q785,b785,e785,c,2,24;26;185;184,1564126230152
q786,b786,e786,b,2,24;33;181;185,1564126232063
q787,b787,e787,a,2,30;38;39;184;183,1564126234331
q788,b788,e788,c,2,31;42;183;181,-1
q789,b789,e789,c,2,179;31;32;185;183,1564126238692
q790,b790,e790,b,2,27;24;40;185;183,1564126240722
q791,b791,e791,c,2,28;29;181;185,-1
q792,b792,e792,c,2,28;35;184;183,1564126247198
q793,b793,e793,a,2,23;24;25;181;184,-1
q794,b794,e794,c,2,179;44;45;185;183,1514563503127
q795,b795,e795,c,2,24;50;184;181,-1
q796,b796,e796,a,2,28;29;184;181,1514563511052
q797,b797,e797,b,2,31;32;181;185,-1
q798,b798,e798,a,2,24;43;184;181,-1
q799,b799,e799,b,2,24;33;183;185,-1
q800,b800,e800,c,2,24;41;184;181,-1
q801,b801,e801,a,2,24;26;183;184,1514563519774
q802,b802,e802,b,2,24;43;184;181,1514563522342
q803,b803,e803,c,2,179;46;47;181;185,1514563524652
q804,b804,e804,c,2,34;35;184;181,-1
q805,b805,e805,b,2,179;34;35;183;184,1514563526960
q806,b806,e806,a,2,30;38;39;184;181,1514563529177
q807,b807,e807,b,2,24;26;185;184,1514563531586
q808,b808,e808,a,2,28;32;181;184,1514563533890
q809,b809,e809,c,2,24;50;184;181,1514563536866
q810,b810,e810,a,2,44;45;181;184,-1
q811,b811,e811,b,2,179;31;32;183;185,-1
q812,b812,e812,a,2,24;43;181;184,1514563544456
q813,b813,e813,b,2,31;32;181;184,-1
q814,b814,e814,c,2,24;40;185;183,1514563549130
q815,b815,e815,a,2,179;38;39;184;181,1514563552800
q816,b816,e816,b,2,24;40;184;181,1514563555483
q817,b817,e817,c,2,30;34;35;184;183,-1
q818,b818,e818,a,2,46;47;181;184,1514563557783
q819,b819,e819,a,2,179;36;37;185;183,-1
q820,b820,e820,a,2,30;34;42;181;184,1514563562489
q821,b821,e821,b,2,34;35;184;181,-1
q822,b822,e822,b,2,28;29;183;181,-1
q823,b823,e823,b,2,24;40;183;181,1572413034545
q824,b824,e824,b,2,24;50;182;184,1572413036677
q825,b825,e825,b,2,46;47;182;183,1572413038376
q826,b826,e826,c,2,30;31;32;184;182,1572413040084
q827,b827,e827,a,2,38;39;184;182,1572413041736
q828,b828,e828,c,2,30;31;32;183;182,-1
q829,b829,e829,c,2,24;48;184;181,1572413045394
q830,b830,e830,b,2,27;28;45;184;182,1572413047239
q831,b831,e831,c,2,24;43;182;181,1572413049444
q832,b832,e832,a,2,30;31;32;181;184,1572413051532
q833,b833,e833,c,2,24;41;184;183,1572413053276
q834,b834,e834,a,2,24;33;184;181,1572413055100
q835,b835,e835,c,2,36;37;181;183,1572413056854
q836,b836,e836,b,2,24;50;184;181,1572413058575
q837,b837,e837,c,2,30;34;42;181;183,1572413060683
q838,b838,e838,c,2,179;34;35;183;184,1572413062396
q839,b839,e839,c,2,24;40;181;183,-1
q840,b840,e840,b,2,34;35;182;184,1572413065896
q841,b841,e841,c,2,38;39;184;181,-1
q842,b842,e842,a,2,34;42;183;182,1572413067560
q843,b843,e843,a,2,24;26;182;181,1572413069216
q844,b844,e844,c,2,28;29;181;183,-1
q845,b845,e845,a,2,34;42;182;183,1572413070889
q846,b846,e846,b,2,31;32;182;181,1572413072682
q847,b847,e847,a,2,24;33;184;182,1572413074471
q848,b848,e848,b,2,24;48;183;181,1572412838052
q849,b849,e849,b,2,24;40;185;183,1572412840538
q850,b850,e850,b,2,24;26;185;183,1572412843167
q851,b851,e851,b,2,24;50;183;181,-1
q852,b852,e852,b,2,24;40;184;185,-1
q853,b853,e853,b,2,31;32;183;185,1572412848725
q854,b854,e854,b,2,23;24;25;181;185,1572412850911
q855,b855,e855,a,2,34;35;181;185,1572412852533
q856,b856,e856,a,2,30;28;29;181;185,-1
q857,b857,e857,a,2,179;31;32;183;185,1572412855963
q858,b858,e858,b,2,24;50;185;181,1572412857569
q859,b859,e859,b,2,28;29;183;181,-1
q860,b860,e860,b,2,24;48;181;185,-1
q861,b861,e861,b,2,24;41;185;181,1572412859294
q862,b862,e862,c,2,23;24;25;183;181,1572412863595
q863,b863,e863,a,2,31;32;183;185,1572412866070
q864,b864,e864,b,2,31;32;185;183,1572412867719
q865,b865,e865,b,2,38;39;183;185,-1
q866,b866,e866,c,2,44;45;185;183,1572412869521
q867,b867,e867,a,2,179;34;35;185;183,1572412871372
q868,b868,e868,a,2,24;41;181;185,1572412873044
q869,b869,e869,b,2,44;45;184;181,1572412874634
q870,b870,e870,b,2,30;179;31;32;185;184,1572412876732
q871,b871,e871,b,2,30;34;42;181;185,-1
q872,b872,e872,c,2,27;36;37;183;184,-1
q873,b873,e873,a,2,36;37;183;181,-1
q874,b874,e874,c,2,30;36;37;185;183,1572412881594
q875,b875,e875,a,2,34;35;185;183,1572412883286
q876,b876,e876,b,2,179;44;45;181;185,1572412884876
q877,b877,e877,c,2,179;28;29;184;183,1572412886475
q878,b878,e878,b,2,51;24;26;183;181,1514561532552
q879,b879,e879,a,2,27;24;25;184;183,1514561544858
q880,b880,e880,a,2,24;41;184;183,1514561559058
q881,b881,e881,b,2,27;179;44;45;181;182,1514561567490
q882,b882,e882,c,2,30;179;31;32;181;183,-1
q883,b883,e883,a,2,24;33;184;182,-1
q884,b884,e884,a,2,34;42;183;184,1514561592877
q885,b885,e885,a,2,23;24;25;181;182,1514561602924
q886,b886,e886,b,2,36;37;181;184,-1
q887,b887,e887,c,2,44;49;183;184,1514561628872
q888,b888,e888,c,2,34;35;182;181,1514561642261
q889,b889,e889,a,2,30;34;35;181;183,1514561655398
q890,b890,e890,c,2,23;24;33;182;181,1514561660038
q891,b891,e891,c,2,28;29;182;181,-1
q892,b892,e892,c,2,27;24;26;183;181,1514561671817
q893,b893,e893,b,2,30;34;42;184;183,-1
q894,b894,e894,b,2,24;50;182;183,1514561674842
q895,b895,e895,c,2,44;45;182;183,1514561677637
q896,b896,e896,c,2,31;32;182;183,1514561682763
q897,b897,e897,b,2,30;36;37;183;182,1514561685457
q898,b898,e898,c,2,30;31;32;181;184,1514561687831
q899,b899,e899,c,2,24;40;184;182,1514561690335
q900,b900,e900,b,2,24;43;182;184,1514561693231
q901,b901,e901,b,2,28;29;184;183,-1
q902,b902,e902,a,2,30;46;47;181;184,1514561698590
q903,b903,e903,b,2,24;25;183;181,1514562959348
q904,b904,e904,c,2,24;41;182;184,1514562961772
q905,b905,e905,c,2,24;41;182;183,1514562964235
q906,b906,e906,a,2,24;26;184;182,1514562966692
q907,b907,e907,c,2,24;25;181;184,-1
q908,b908,e908,b,2,38;39;183;182,-1
q909,b909,e909,a,2,36;37;184;181,-1
q910,b910,e910,c,2,24;40;184;182,1514562974372
q911,b911,e911,a,2,24;43;182;181,1514562976751
q912,b912,e912,c,2,24;43;181;184,1514562979388
q913,b913,e913,a,2,24;40;184;183,1514562981932
q914,b914,e914,b,2,30;24;33;184;181,1514562984447
q915,b915,e915,a,2,31;42;181;183,1514562986882
q916,b916,e916,c,2,31;32;184;181,1514562989331
q917,b917,e917,a,2,44;45;181;183,-1
q918,b918,e918,c,2,27;24;48;183;184,-1
q919,b919,e919,a,2,24;43;181;183,1514562996939
q920,b920,e920,a,2,24;48;182;184,-1
q921,b921,e921,b,2,38;39;184;181,1514563001779
q922,b922,e922,c,2,27;24;26;183;182,1514563004686
q923,b923,e923,b,2,31;32;182;181,1514563006947
q924,b924,e924,b,2,36;37;181;183,1514563010099
q925,b925,e925,a,2,24;50;182;183,-1
q926,b926,e926,a,2,24;40;182;181,1514563014944
q927,b927,e927,c,2,179;34;35;184;182,1514563017321
q928,b928,e928,c,2,179;34;42;183;181,-1
q929,b929,e929,b,2,24;43;182;184,1514563022453
q930,b930,e930,b,2,30;31;32;183;182,-1
q931,b931,e931,c,2,27;36;37;184;182,1514563024861
q932,b932,e932,b,2,24;40;184;181,-1
q933,b933,e933,a,2,24;48;181;183,-1
q934,b934,e934,b,2,23;24;33;183;184,-1
q935,b935,e935,c,2,179;24;50;184;183,1572413757974
q936,b936,e936,b,2,24;40;181;182,-1
q937,b937,e937,b,2,28;32;181;183,1572413761410
q938,b938,e938,a,2,36;37;182;184,-1
q939,b939,e939,b,2,24;50;183;184,1572413764835
q940,b940,e940,b,2,30;179;28;47;181;182,-1
q941,b941,e941,b,2,24;43;181;184,1572413768052
q942,b942,e942,a,2,34;42;183;184,1572413769801
q943,b943,e943,c,2,44;45;182;181,1572413771534
q944,b944,e944,c,2,24;33;181;183,-1
q945,b945,e945,a,2,23;179;24;25;182;181,-1
q946,b946,e946,b,2,36;32;182;181,-1
q947,b947,e947,b,2,27;24;40;183;181,1572413778376
q948,b948,e948,a,2,36;37;183;184,1572413780147
q949,b949,e949,a,2,38;39;182;183,1572413781879
q950,b950,e950,c,2,24;50;182;183,1572413783623
q951,b951,e951,a,2,24;40;182;183,1572413785247
q952,b952,e952,b,2,51;24;26;183;182,-1
q953,b953,e953,c,2,31;32;181;184,1572413788663
q954,b954,e954,b,2,30;31;42;184;182,1572413790386
q955,b955,e955,a,2,23;24;25;182;184,1572413792049
q956,b956,e956,a,2,44;45;181;184,1572413793709
q957,b957,e957,b,2,27;36;37;184;183,1572413796402
q958,b958,e958,a,2,30;28;29;181;182,-1
q959,b959,e959,c,2,30;38;39;182;181,-1
q960,b960,e960,a,2,24;26;182;183,-1
q961,b961,e961,a,2,36;37;183;184,1514562802034
q962,b962,e962,c,2,38;39;181;182,-1
q963,b963,e963,c,2,24;40;183;182,1514562804704
q964,b964,e964,b,2,30;31;42;181;182,-1
q965,b965,e965,a,2,24;33;182;183,1514562806866
q966,b966,e966,c,2,36;37;182;181,-1
q967,b967,e967,b,2,31;32;181;182,-1
q968,b968,e968,a,2,44;45;183;184,1514562811491
q969,b969,e969,b,2,24;40;182;183,-1
q970,b970,e970,b,2,27;38;37;182;181,1514562813873
q971,b971,e971,a,2,24;33;181;182,-1
q972,b972,e972,a,2,24;43;182;183,-1
q973,b973,e973,b,2,28;29;183;184,1514562816207
q974,b974,e974,a,2,24;40;183;184,1514562818531
q975,b975,e975,b,2,30;34;42;182;181,-1
q976,b976,e976,a,2,31;32;183;182,1514562822933
q977,b977,e977,c,2,44;45;181;182,-1
q978,b978,e978,c,2,30;34;35;183;182,-1
q979,b979,e979,b,2,24;40;181;182,1514562825304
q980,b980,e980,a,2,36;37;181;182,1514562827402
q981,b981,e981,c,2,36;37;183;184,1514562829752
q982,b982,e982,c,2,24;33;183;182,1514562832038
q983,b983,e983,a,2,179;31;32;183;181,1547692775127
q984,b984,e984,b,2,24;33;184;183,-1
q985,b985,e985,b,2,46;47;184;183,1547692778355
q986,b986,e986,a,2,24;26;181;182,1547692780025
q987,b987,e987,a,2,27;24;40;181;183,1547692781724
q988,b988,e988,c,2,31;32;182;184,1547692783427
q989,b989,e989,a,2,24;26;183;184,1547692785030
q990,b990,e990,c,2,24;25;181;182,1547692786862
q991,b991,e991,b,2,24;40;181;184,1547692788642
q992,b992,e992,c,2,179;24;48;183;184,1547692790322
q993,b993,e993,a,2,30;38;39;182;181,-1
q994,b994,e994,c,2,24;41;181;183,1547692793882
q995,b995,e995,b,2,30;28;29;182;181,1547692795780
q996,b996,e996,b,2,27;24;41;182;181,1547692797609
q997,b997,e997,b,2,179;44;49;183;181,1547692799600
q998,b998,e998,c,2,24;43;183;184,1547692801314
q999,b999,e999,a,2,36;37;182;183,-1
q1000,b1000,e1000,c,2,24;33;182;183,-1
q1001,b1001,e1001,a,2,34;35;182;183,-1
q1002,b1002,e1002,c,2,31;32;183;182,1547692809013
q1003,b1003,e1003,c,2,44;45;181;182,1547692810805
q1004,b1004,e1004,b,2,30;34;35;184;182,1547692812720
q1005,b1005,e1005,c,2,30;38;39;182;184,1547692814549
q1006,b1006,e1006,c,2,179;34;42;181;183,-1
q1007,b1007,e1007,c,2,34;35;184;183,-1
q1008,b1008,e1008,c,2,23;24;25;183;181,1514563630833
q1009,b1009,e1009,c,2,28;45;183;184,1514563632998
q1010,b1010,e1010,a,2,24;41;185;183,1514563635082
q1011,b1011,e1011,a,2,38;39;181;183,1514563638123
q1012,b1012,e1012,b,2,23;24;33;184;185,1514563640284
q1013,b1013,e1013,a,2,24;26;183;185,-1
q1014,b1014,e1014,b,2,24;40;181;185,1514563644720
q1015,b1015,e1015,a,2,44;45;181;185,1514563646834
q1016,b1016,e1016,b,2,28;29;181;185,-1
q1017,b1017,e1017,a,2,28;29;183;185,1514563651602
q1018,b1018,e1018,b,2,30;34;35;185;181,-1
q1019,b1019,e1019,c,2,38;39;181;183,-1
q1020,b1020,e1020,c,2,30;179;31;32;181;185,-1
q1021,b1021,e1021,b,2,24;40;185;181,1514563657966
q1022,b1022,e1022,b,2,34;42;181;183,-1
q1023,b1023,e1023,b,2,24;33;185;183,-1
q1024,b1024,e1024,a,2,24;50;185;183,1514563660101
q1025,b1025,e1025,a,2,38;39;183;185,-1
q1026,b1026,e1026,a,2,27;24;43;185;183,1514563662229
q1027,b1027,e1027,b,2,34;35;183;185,-1
q1028,b1028,e1028,b,2,24;26;181;185,-1
q1029,b1029,e1029,b,2,31;32;184;181,1514563666571
q1030,b1030,e1030,a,2,34;35;185;184,1514563668671
q1031,b1031,e1031,a,2,30;24;25;181;185,1514563670742
q1032,b1032,e1032,c,2,31;32;184;183,1514563672979
q1033,b1033,e1033,b,2,34;35;183;181,1514563675521
q1034,b1034,e1034,c,2,24;26;185;183,1514563677643
q1035,b1035,e1035,b,2,36;37;185;183,-1
q1036,b1036,e1036,b,2,30;31;32;181;185,1514563681945
q1037,b1037,e1037,b,2,31;32;184;183,1514563683987
